Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,450.3726,t
2020,56,Belgium,12.0,t
2020,76,Brazil,90.0,t
2020,266,Gabon,5.94,t
2020,276,Germany,0.022199999999999998,t
2020,380,Italy,0.0351,t
2020,384,Côte d'Ivoire,0.0048,t
2020,434,Libya,7.343999999999999,t
2020,504,Morocco,0.1065,t
2020,528,Netherlands,68.52,t
2020,699,India,266.4,t
2021,894,Zambia,24.773999999999997,t
2021,842,USA,0.006599999999999999,t
2021,699,India,230.39999999999998,t
2021,642,Romania,0.0026999999999999997,t
2021,528,Netherlands,47.445,t
2021,100,Bulgaria,14.399999999999999,t
2021,276,Germany,0.0144,t
2021,266,Gabon,9.9921,t
2021,76,Brazil,45.059999999999995,t
2021,0,World,372.2124,t
2021,504,Morocco,0.1176,t
2022,528,Netherlands,120.89999999999999,t
2022,842,USA,0.0009,t
2022,699,India,126.0,t
2022,566,Nigeria,0.0039,t
2022,504,Morocco,0.026699999999999998,t
2022,268,Georgia,67.5,t
2022,251,France,0.0021,t
2022,180,Dem. Rep. of the Congo,0.0015,t
2022,76,Brazil,88.18499999999999,t
2022,56,Belgium,42.0,t
2022,0,World,445.3401,t
2022,266,Gabon,0.72,t
2023,699,India,244.79999999999998,t
2023,710,South Africa,0.0492,t
2023,616,Poland,6.402,t
2023,528,Netherlands,38.699999999999996,t
2023,504,Morocco,0.0453,t
2023,268,Georgia,30.0,t
2023,266,Gabon,9.0,t
2023,76,Brazil,79.55999999999999,t
2023,56,Belgium,6.3,t
2023,0,World,414.8565,t
2024,804,Ukraine,6.06,t
2024,710,South Africa,1.8788999999999998,t
2024,699,India,180.0,t
2024,528,Netherlands,41.1,t
2024,504,Morocco,0.0495,t
2024,826,United Kingdom,0.0036,t
2024,268,Georgia,208.2,t
2024,266,Gabon,5.3999999999999995,t
2024,76,Brazil,29.4,t
2024,56,Belgium,54.6,t
2024,0,World,526.704,t
2024,398,Kazakhstan,0.009,t
2024,894,Zambia,0.003,t
